ID_Solicitud,Edad,Ciudad,Tipo_Contrato,Antiguedad_Laboral_Anos,Ingresos_Mensuales_MCOP,Vivienda_Actual,Historial_Crediticio,Anos_Historial_Crediticio,Mora_Previa,Nivel_Endeudamiento_Pct,Relacion_Cuota_Ingreso_Pct,Ahorro_Disponible_MCOP,Tipo_Vivienda,Valor_Vivienda_MCOP,Monto_Solicitado_MCOP,Plazo_Anos,Tasa_Interes_EA_Pct,Aplica_Subsidio,Nivel_Riesgo,Estado_Solicitud,Segmento_Cliente
SOL-23520,29,Cartagena,Indefinido,13,38.5,Hipotecado,Bueno,6,No,19.6,11.0,76.3,No VIS,479.5,403.2,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23521,27,Bogotá,Término fijo,5,38.5,Hipotecado,Regular,6,Sí,41.0,23.0,83.4,No VIS,923.4,840.0,20,12.7,No,Medio,Aprobado,Alto riesgo financiero
SOL-23522,28,Bogotá,Indefinido,3,38.59,Hipotecado,Regular,10,No,25.2,16.0,62.3,No VIS,667.1,604.8,20,12.2,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23523,33,Bogotá,Indefinido,7,12.84,Arrendatario,Bueno,10,No,85.0,41.0,103.8,No VIS,607.8,504.0,25,11.1,No,Medio,En estudio,Alta capacidad de pago
SOL-23524,32,Ibagué,Término fijo,1,12.95,Arrendatario,Bueno,10,No,73.4,41.0,146.8,No VIS,650.8,504.0,30,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23525,32,Cali,Término fijo,0,38.81,Hipotecado,Bueno,6,No,17.5,9.0,38.0,No VIS,387.4,349.4,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23526,32,Cali,Término fijo,0,12.95,Arrendatario,Bueno,8,No,83.5,41.0,124.8,No VIS,628.8,504.0,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23527,31,Bogotá,Indefinido,3,38.85,Hipotecado,Bueno,6,No,10.7,5.0,37.1,No VIS,210.1,173.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23528,29,Medellín,Indefinido,1,13.02,Arrendatario,Bueno,10,No,80.5,40.0,133.1,No VIS,637.1,504.0,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23529,27,Bogotá,Indefinido,5,13.1,Arrendatario,Bueno,8,No,64.2,40.0,47.5,No VIS,551.5,504.0,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23530,30,Medellín,Indefinido,2,13.16,Arrendatario,Regular,7,Sí,82.4,40.0,89.4,No VIS,593.4,504.0,25,13.1,No,Alto,Rechazado,Alto riesgo financiero
SOL-23531,30,Cali,Indefinido,14,9.8,Propietario,Bueno,5,No,79.2,51.0,91.0,No VIS,574.8,483.8,25,12.2,No,Medio,Aprobado,Alto riesgo financiero
SOL-23532,29,Cúcuta,Término fijo,4,39.11,Hipotecado,Regular,6,Sí,7.0,4.0,105.7,No VIS,273.7,168.0,10,14.3,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23533,29,Bogotá,Indefinido,13,13.3,Arrendatario,Bueno,8,No,85.0,39.0,102.6,No VIS,606.6,504.0,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23534,34,Pereira,Indefinido,11,39.2,Hipotecado,Bueno,10,No,5.6,3.0,114.3,No VIS,215.1,100.8,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23535,27,Bogotá,Indefinido,5,13.3,Arrendatario,Regular,10,No,85.0,39.0,131.8,No VIS,635.8,504.0,25,12.7,No,Medio,Rechazado,Alto riesgo financiero
SOL-23536,33,Medellín,Indefinido,10,13.31,Arrendatario,Bueno,9,No,71.2,39.0,34.3,No VIS,538.3,504.0,30,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23537,27,Bogotá,Término fijo,12,39.2,Hipotecado,Regular,8,No,20.3,13.0,118.6,No VIS,622.6,504.0,20,13.5,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23538,30,Villavicencio,Indefinido,4,39.2,Hipotecado,Regular,10,Sí,13.0,7.0,36.2,No VIS,305.0,268.8,30,16.0,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23539,32,Bogotá,Indefinido,4,39.2,Hipotecado,Bueno,9,No,27.0,13.0,125.3,No VIS,595.7,470.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23540,27,Cali,Indefinido,5,39.2,Hipotecado,Bueno,8,No,14.3,7.0,125.2,No VIS,394.0,268.8,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23541,28,Bogotá,Indefinido,9,39.2,Hipotecado,Bueno,7,No,30.6,13.0,52.9,No VIS,556.9,504.0,20,11.1,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23542,29,Medellín,Indefinido,3,39.2,Hipotecado,Regular,5,No,48.2,22.0,55.1,No VIS,895.1,840.0,25,14.6,No,Bajo,En estudio,Alto riesgo financiero
SOL-23543,27,Medellín,Indefinido,9,39.2,Hipotecado,Regular,10,No,23.3,12.0,39.4,No VIS,476.2,436.8,20,13.6,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23544,34,Bogotá,Independiente,2,39.24,Hipotecado,Bueno,6,No,24.9,11.0,58.8,No VIS,488.9,430.1,30,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-23545,27,Ibagué,Independiente,0,14.0,Arrendatario,Bueno,10,No,63.1,38.0,89.9,No VIS,593.9,504.0,20,11.0,No,Medio,En estudio,Alta capacidad de pago
SOL-23546,28,Manizales,Término fijo,10,39.27,Hipotecado,Bueno,5,No,12.0,6.0,76.7,No VIS,305.2,228.5,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23547,32,Bogotá,Indefinido,4,39.36,Hipotecado,Bueno,10,No,8.5,5.0,56.9,No VIS,258.5,201.6,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23548,33,Barranquilla,Indefinido,15,14.0,Arrendatario,Bueno,5,No,83.2,38.0,104.5,No VIS,608.5,504.0,20,11.0,No,Medio,En estudio,Alta capacidad de pago
SOL-23549,27,Medellín,Indefinido,4,39.38,Hipotecado,Regular,6,Sí,16.4,9.0,92.7,No VIS,442.1,349.4,25,15.6,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23550,29,Pereira,Indefinido,11,39.38,Hipotecado,Regular,10,No,6.9,3.0,45.1,No VIS,145.9,100.8,30,13.4,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23551,27,Bucaramanga,Indefinido,0,11.9,Arrendatario,Malo,10,Sí,76.7,44.0,68.5,No VIS,572.5,504.0,25,16.4,No,Alto,En estudio,Alto riesgo financiero
SOL-23552,33,Bogotá,Indefinido,5,39.46,Propietario,Bueno,5,No,9.6,4.0,142.9,No VIS,310.9,168.0,20,12.7,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23553,27,Cartagena,Indefinido,11,39.52,Hipotecado,Malo,10,No,35.4,17.0,110.8,No VIS,749.2,638.4,20,16.4,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23554,29,Bogotá,Indefinido,13,39.55,Hipotecado,Bueno,8,No,14.5,7.0,144.1,No VIS,412.9,268.8,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23555,32,Bogotá,Indefinido,5,14.1,Arrendatario,Bueno,8,No,85.0,37.0,84.7,No VIS,588.7,504.0,25,11.7,No,Medio,Rechazado,Alta capacidad de pago
SOL-23556,28,Pereira,Indefinido,9,14.18,Arrendatario,Bueno,5,No,63.1,37.0,32.4,No VIS,536.4,504.0,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23557,27,Bogotá,Indefinido,5,39.55,Hipotecado,Bueno,7,No,10.4,6.0,125.1,No VIS,341.0,215.9,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23558,33,Bogotá,Indefinido,15,39.55,Hipotecado,Regular,9,Sí,9.4,4.0,41.3,No VIS,209.3,168.0,25,13.5,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23559,28,Medellín,Independiente,2,9.66,Propietario,Bueno,8,No,47.9,22.0,143.1,No VIS,344.7,201.6,20,11.0,No,Bajo,Aprobado,Independiente o ingreso variable
SOL-23560,27,Cartagena,Indefinido,6,14.35,Arrendatario,Bueno,8,No,79.8,37.0,66.8,No VIS,570.8,504.0,30,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23561,27,Bogotá,Indefinido,0,14.35,Arrendatario,Bueno,8,No,85.0,37.0,109.1,No VIS,613.1,504.0,15,11.5,No,Medio,En estudio,Alta capacidad de pago
SOL-23562,27,Medellín,Indefinido,11,12.6,Arrendatario,Regular,9,No,85.0,42.0,131.6,No VIS,635.6,504.0,15,16.8,No,Medio,En estudio,Alto riesgo financiero
SOL-23563,32,Bogotá,Indefinido,0,39.55,Hipotecado,Malo,5,Sí,27.1,13.0,85.0,No VIS,589.0,504.0,20,15.7,No,Alto,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23564,27,Medellín,Indefinido,11,39.55,Hipotecado,Bueno,8,No,22.8,13.0,81.6,No VIS,585.6,504.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23565,28,Bucaramanga,Indefinido,12,39.66,Hipotecado,Regular,6,No,28.3,16.0,52.3,No VIS,657.1,604.8,30,13.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23566,29,Medellín,Indefinido,5,14.7,Arrendatario,Bueno,9,No,85.0,36.0,117.4,No VIS,621.4,504.0,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23567,27,Pereira,Indefinido,6,39.69,Propietario,Bueno,7,No,3.3,2.0,70.7,No VIS,141.3,70.6,25,12.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-23568,34,Barranquilla,Indefinido,4,39.72,Propietario,Bueno,8,No,5.8,3.0,105.3,No VIS,206.1,100.8,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23569,27,Medellín,Indefinido,3,39.83,Hipotecado,Bueno,10,No,11.6,7.0,59.6,No VIS,311.6,252.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23570,33,Medellín,Independiente,0,39.9,Hipotecado,Regular,5,No,30.6,14.0,118.7,No VIS,656.3,537.6,30,16.8,No,Medio,Aprobado,Independiente o ingreso variable
SOL-23571,34,Bucaramanga,Independiente,0,35.7,Hipotecado,Regular,5,No,15.2,7.0,113.6,No VIS,355.5,241.9,30,13.5,No,Medio,Rechazado,Independiente o ingreso variable
SOL-23572,28,Cali,Indefinido,12,39.9,Hipotecado,Malo,10,No,16.8,7.0,31.0,No VIS,299.8,268.8,20,18.6,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-23573,30,Cartagena,Indefinido,14,39.9,Hipotecado,Bueno,8,No,11.3,6.0,42.2,No VIS,284.1,241.9,20,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-23574,28,Santa Marta,Indefinido,13,39.9,Hipotecado,Bueno,5,No,39.8,23.0,39.8,No VIS,913.4,873.6,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23575,30,Bucaramanga,Indefinido,13,39.9,Hipotecado,Bueno,10,No,16.8,9.0,34.2,No VIS,369.4,335.2,20,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-23576,28,Armenia,Indefinido,4,9.63,Propietario,Bueno,8,No,15.4,7.0,37.2,No VIS,104.4,67.2,10,11.1,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23577,35,Cali,Indefinido,11,39.9,Hipotecado,Bueno,10,No,9.6,6.0,69.0,No VIS,304.2,235.2,30,11.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23578,27,Bogotá,Indefinido,7,39.9,Hipotecado,Regular,8,Sí,28.5,18.0,121.9,No VIS,793.9,672.0,15,13.1,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23579,32,Cali,Indefinido,1,9.62,Propietario,Regular,10,Sí,44.0,18.0,93.9,No VIS,261.9,168.0,10,14.6,No,Medio,En estudio,Alto riesgo financiero
SOL-23580,32,Bogotá,Indefinido,16,30.34,Hipotecado,Regular,9,No,31.7,20.0,42.7,No VIS,714.7,672.0,20,14.7,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23581,33,Medellín,Independiente,2,39.9,Hipotecado,Regular,9,No,44.3,18.0,36.2,No VIS,741.8,705.6,25,13.2,No,Medio,Aprobado,Independiente o ingreso variable
SOL-23582,28,Cali,Indefinido,0,40.04,Hipotecado,Bueno,6,No,22.3,10.0,42.5,No VIS,445.7,403.2,25,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-23583,33,Bogotá,Término fijo,3,40.04,Hipotecado,Regular,5,No,33.7,17.0,74.8,No VIS,746.8,672.0,15,13.5,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-23584,30,Medellín,Término fijo,14,40.04,Hipotecado,Bueno,7,No,10.9,7.0,66.5,No VIS,335.3,268.8,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23585,29,Medellín,Indefinido,9,14.88,Arrendatario,Bueno,7,No,67.5,35.0,115.2,No VIS,619.2,504.0,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23586,33,Bogotá,Indefinido,0,40.25,Hipotecado,Bueno,5,No,14.4,6.0,105.1,No VIS,355.4,250.3,25,11.7,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23587,31,Bogotá,Término fijo,8,40.25,Hipotecado,Bueno,8,No,27.8,13.0,135.2,No VIS,639.2,504.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23588,32,Pereira,Término fijo,0,36.05,Hipotecado,Malo,6,No,58.6,32.0,143.8,No VIS,1043.8,900.0,20,18.6,No,Alto,En estudio,Alto riesgo financiero
SOL-23589,33,Medellín,Indefinido,3,40.25,Hipotecado,Bueno,8,No,23.8,12.0,30.2,No VIS,500.6,470.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23590,28,Cartagena,Término fijo,12,40.25,Hipotecado,Bueno,7,No,40.1,19.0,57.4,No VIS,796.6,739.2,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23591,27,Cúcuta,Indefinido,11,40.25,Hipotecado,Bueno,6,No,22.6,13.0,39.4,No VIS,523.2,483.8,30,12.7,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23592,29,Pereira,Indefinido,4,40.25,Hipotecado,Bueno,10,No,42.8,19.0,66.8,No VIS,806.0,739.2,30,12.7,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23593,29,Medellín,Indefinido,0,15.4,Arrendatario,Bueno,9,No,73.5,34.0,101.7,No VIS,605.7,504.0,20,11.9,No,Medio,Rechazado,Alta capacidad de pago
SOL-23594,31,Bucaramanga,Indefinido,15,40.25,Hipotecado,Bueno,6,No,19.4,9.0,62.0,No VIS,398.0,336.0,25,12.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23595,27,Bogotá,Indefinido,2,15.4,Arrendatario,Bueno,5,No,77.0,34.0,52.8,No VIS,556.8,504.0,25,11.5,No,Medio,Rechazado,Alta capacidad de pago
SOL-23596,32,Barranquilla,Término fijo,5,15.54,Arrendatario,Regular,5,Sí,76.0,34.0,76.4,No VIS,580.4,504.0,20,16.5,No,Alto,Rechazado,Alto riesgo financiero
SOL-23597,28,Medellín,Indefinido,11,40.25,Hipotecado,Bueno,8,No,8.1,4.0,32.1,No VIS,200.1,168.0,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23598,32,Barranquilla,Indefinido,13,15.54,Arrendatario,Bueno,9,No,80.3,34.0,146.8,No VIS,650.8,504.0,15,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-23599,29,Pereira,Término fijo,13,40.25,Hipotecado,Bueno,9,No,8.0,4.0,146.0,No VIS,314.0,168.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23600,32,Cali,Independiente,0,40.25,Hipotecado,Bueno,10,No,11.0,6.0,46.1,No VIS,288.0,241.9,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23601,27,Barranquilla,Indefinido,2,40.25,Hipotecado,Bueno,8,No,1.8,1.0,52.7,No VIS,86.3,33.6,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23602,33,Bogotá,Término fijo,1,40.25,Hipotecado,Bueno,6,No,24.3,15.0,97.9,No VIS,662.4,564.5,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23603,28,Cali,Término fijo,2,40.25,Hipotecado,Bueno,10,No,35.8,16.0,67.1,No VIS,671.9,604.8,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23604,33,Medellín,Indefinido,6,40.25,Hipotecado,Regular,9,No,13.8,9.0,31.5,No VIS,384.3,352.8,25,13.5,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23605,27,Medellín,Término fijo,1,40.25,Hipotecado,Bueno,6,No,9.2,4.0,36.5,No VIS,204.5,168.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23606,28,Medellín,Término fijo,3,40.25,Hipotecado,Bueno,6,No,51.8,22.0,110.8,No VIS,950.8,840.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23607,29,Medellín,Término fijo,3,40.25,Hipotecado,Regular,7,Sí,40.4,19.0,55.2,No VIS,794.4,739.2,20,15.2,No,Medio,Rechazado,Alto riesgo financiero
SOL-23608,29,Medellín,Término fijo,7,40.25,Hipotecado,Regular,10,Sí,12.3,7.0,94.6,No VIS,366.8,272.2,20,16.5,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-23609,29,Bucaramanga,Indefinido,12,40.25,Propietario,Regular,5,Sí,51.0,30.0,63.2,No VIS,963.2,900.0,10,15.3,No,Medio,En estudio,Alto riesgo financiero
SOL-23610,29,Cali,Indefinido,10,40.25,Hipotecado,Regular,8,Sí,7.9,5.0,93.0,No VIS,281.2,188.2,20,13.4,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23611,28,Bogotá,Indefinido,3,40.25,Hipotecado,Regular,7,No,9.6,4.0,149.9,No VIS,301.1,151.2,20,12.7,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23612,27,Bogotá,Independiente,0,40.25,Hipotecado,Bueno,6,No,20.0,10.0,112.9,No VIS,516.1,403.2,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23613,28,Cali,Indefinido,12,36.05,Hipotecado,Regular,9,Sí,35.7,19.0,71.6,No VIS,743.6,672.0,30,14.2,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23614,28,Cartagena,Indefinido,12,40.25,Hipotecado,Bueno,7,No,39.9,16.0,145.8,No VIS,750.6,604.8,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23615,33,Bogotá,Término fijo,4,13.65,Arrendatario,Malo,5,Sí,60.0,38.0,34.2,No VIS,538.2,504.0,15,17.6,No,Alto,Rechazado,Alto riesgo financiero
SOL-23616,34,Cali,Indefinido,11,40.25,Hipotecado,Bueno,9,No,11.4,5.0,50.5,No VIS,252.1,201.6,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23617,31,Cartagena,Indefinido,4,40.25,Hipotecado,Regular,9,No,14.2,6.0,89.8,No VIS,308.2,218.4,20,14.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23618,27,Bogotá,Término fijo,11,40.25,Hipotecado,Bueno,7,No,16.1,7.0,65.1,No VIS,333.9,268.8,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23619,33,Bogotá,Indefinido,10,40.25,Hipotecado,Bueno,8,No,52.1,22.0,116.4,No VIS,956.4,840.0,20,11.9,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23620,35,Villavicencio,Término fijo,4,40.25,Hipotecado,Regular,10,Sí,10.8,6.0,34.1,No VIS,276.0,241.9,15,13.8,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-23621,29,Bogotá,Indefinido,3,40.25,Hipotecado,Regular,10,No,7.4,3.0,62.9,No VIS,197.3,134.4,30,13.5,No,Bajo,En estudio,Ingreso medio - bajo endeudamiento
SOL-23622,28,Barranquilla,Indefinido,12,40.25,Hipotecado,Regular,8,Sí,33.3,14.0,132.7,No VIS,670.3,537.6,25,13.8,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-23623,27,Cali,Indefinido,3,40.25,Hipotecado,Bueno,10,No,10.8,5.0,78.2,No VIS,289.9,211.7,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23624,27,Bogotá,Independiente,1,9.45,Propietario,Bueno,6,No,53.0,22.0,54.4,No VIS,256.0,201.6,25,11.0,No,Bajo,Aprobado,Independiente o ingreso variable
SOL-23625,33,Bogotá,Término fijo,2,40.25,Propietario,Bueno,5,No,30.3,13.0,92.2,No VIS,576.0,483.8,25,11.1,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23626,27,Cali,Indefinido,4,40.25,Hipotecado,Regular,9,No,18.5,8.0,74.0,No VIS,396.6,322.6,25,12.9,No,Bajo,En estudio,Ingreso medio - bajo endeudamiento
SOL-23627,29,Pereira,Indefinido,11,40.25,Hipotecado,Regular,6,Sí,27.0,17.0,63.9,No VIS,735.9,672.0,20,13.8,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-23628,32,Bogotá,Indefinido,3,40.25,Hipotecado,Malo,7,Sí,34.4,17.0,131.8,No VIS,803.8,672.0,15,17.0,No,Alto,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23629,28,Bucaramanga,Indefinido,6,40.25,Hipotecado,Bueno,8,No,16.6,9.0,132.2,No VIS,468.2,336.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23630,32,Cali,Indefinido,4,15.89,Arrendatario,Bueno,6,No,55.6,33.0,80.2,No VIS,584.2,504.0,25,12.2,No,Medio,Rechazado,Alta capacidad de pago
SOL-23631,34,Medellín,Término fijo,6,15.96,Arrendatario,Bueno,9,No,69.9,33.0,102.5,No VIS,606.5,504.0,20,11.5,No,Medio,Rechazado,Alta capacidad de pago
SOL-23632,29,Barranquilla,Indefinido,13,40.51,Hipotecado,Bueno,8,No,12.9,6.0,116.2,No VIS,351.4,235.2,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23633,27,Bogotá,Término fijo,6,40.51,Hipotecado,Bueno,7,No,16.5,9.0,114.5,No VIS,450.5,336.0,20,11.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23634,27,Medellín,Indefinido,11,40.6,Hipotecado,Bueno,10,No,33.4,16.0,69.9,No VIS,674.7,604.8,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23635,28,Cali,Indefinido,7,40.6,Propietario,Regular,6,Sí,23.1,10.0,109.3,No VIS,512.5,403.2,30,13.5,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23636,27,Medellín,Indefinido,3,40.6,Propietario,Bueno,7,No,11.1,5.0,140.2,No VIS,341.8,201.6,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23637,28,Medellín,Indefinido,12,40.6,Hipotecado,Bueno,6,No,21.5,12.0,36.6,No VIS,507.0,470.4,20,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-23638,32,Pereira,Indefinido,15,40.6,Hipotecado,Bueno,9,No,47.5,19.0,38.8,No VIS,764.6,725.8,10,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23639,28,Barranquilla,Indefinido,10,40.6,Hipotecado,Bueno,10,No,52.2,22.0,132.3,No VIS,972.3,840.0,30,12.2,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23640,27,Barranquilla,Indefinido,11,10.16,Arrendatario,Regular,5,Sí,13.6,6.0,102.3,No VIS,162.8,60.5,15,13.2,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-23641,33,Cúcuta,Indefinido,5,40.6,Hipotecado,Regular,7,No,32.3,13.0,33.3,No VIS,537.3,504.0,30,12.8,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23642,33,Armenia,Indefinido,12,40.6,Hipotecado,Regular,9,No,16.4,7.0,121.9,No VIS,397.4,275.5,20,13.8,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23643,31,Cali,Indefinido,13,40.6,Hipotecado,Bueno,10,No,13.6,6.0,42.8,No VIS,270.4,227.6,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23644,29,Medellín,Término fijo,2,11.57,Arrendatario,Regular,8,No,11.7,5.0,130.7,No VIS,191.2,60.5,15,12.5,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23645,32,Manizales,Indefinido,17,36.54,Hipotecado,Bueno,5,No,36.8,23.0,88.0,No VIS,894.4,806.4,30,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-23646,35,Bogotá,Indefinido,19,9.24,Propietario,Bueno,8,No,52.0,25.0,65.0,No VIS,286.8,221.8,15,11.0,No,Bajo,Aprobado,Alto riesgo financiero
SOL-23647,30,Cali,Indefinido,9,40.78,Hipotecado,Regular,7,Sí,23.5,13.0,104.1,No VIS,608.1,504.0,30,14.8,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-23648,29,Cali,Indefinido,12,12.25,Arrendatario,Bueno,7,No,9.9,5.0,50.9,No VIS,111.4,60.5,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23649,29,Armenia,Indefinido,14,40.95,Hipotecado,Bueno,8,No,16.6,7.0,94.5,No VIS,356.6,262.1,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23650,33,Armenia,Término fijo,17,40.95,Hipotecado,Bueno,6,No,30.9,17.0,88.8,No VIS,760.8,672.0,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23651,31,Manizales,Indefinido,5,40.95,Hipotecado,Bueno,5,No,4.8,3.0,58.8,No VIS,179.8,121.0,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23652,34,Medellín,Indefinido,3,12.65,Arrendatario,Regular,9,Sí,7.8,5.0,110.1,No VIS,170.6,60.5,25,14.2,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23653,30,Cali,Independiente,0,41.12,Hipotecado,Bueno,7,No,20.0,11.0,72.0,No VIS,525.6,453.6,10,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23654,29,Medellín,Independiente,1,41.12,Propietario,Bueno,9,No,29.8,17.0,132.1,No VIS,804.1,672.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23655,30,Ibagué,Indefinido,3,41.12,Hipotecado,Bueno,6,No,22.7,15.0,40.0,No VIS,628.0,588.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-23656,31,Pereira,Término fijo,3,41.13,Hipotecado,Regular,5,No,33.2,18.0,122.4,No VIS,828.0,705.6,20,13.5,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-23657,29,Manizales,Indefinido,13,41.16,Hipotecado,Regular,6,Sí,25.0,12.0,82.5,No VIS,566.3,483.8,25,13.0,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-23658,33,Bogotá,Indefinido,13,9.24,Propietario,Bueno,9,No,52.7,27.0,67.4,No VIS,302.6,235.2,25,11.4,No,Bajo,Aprobado,Alto riesgo financiero
